date,fire_count,frp_sum,pm25,aqi,wind_speed,wind_dir,temp,rain,alignment,transport_index,transport_lag1,stagnation
2017-11-24,770.0,5669.47,187.97,348.0,9.883333333333333,285.7285638619757,16.958333333333332,0.0,0.8031475653329675,618.423625306385,953.6154512698548,0.09188361408882083
2017-11-25,904.0,5873.82,185.31,347.0,9.666666666666666,282.7687396121713,17.029166666666665,0.0,0.7713126278911421,697.2666156135924,618.423625306385,0.09375
2017-11-26,902.0,4173.05,224.37,368.0,8.370833333333332,329.7677552463758,16.995833333333334,0.0,0.9915109718865149,894.3428966416365,697.2666156135924,0.10671409515340152
2017-11-27,486.0,2601.14,198.34,382.0,11.133333333333333,283.6230374598144,17.287499999999998,0.0,0.7807163030927939,379.42812330309783,894.3428966416365,0.08241758241758242
2017-11-28,216.0,1418.3,167.74,360.0,8.829166666666667,272.6874713943027,17.441666666666666,0.0,0.647995488516911,139.9670255196528,379.42812330309783,0.10173802458668926
2017-11-29,265.0,1341.3799999999999,215.17,359.0,7.258333333333333,110.29304627745671,17.837500000000002,0.0,0.0,0.0,139.9670255196528,0.12108980827447025
2017-11-30,272.0,1307.94,219.84,388.0,6.974999999999999,318.69632076617967,17.474999999999998,0.0,0.9980261690499622,271.46311798158973,0.0,0.12539184952978058
2017-12-01,320.0,1190.69,190.45,377.0,5.8,308.5166934082983,17.120833333333334,0.0,0.9712169119620723,310.78941182786315,271.46311798158973,0.14705882352941177
2017-12-02,187.0,686.08,208.87,356.0,5.225,53.01311241402101,17.295833333333334,0.0,0.0,0.0,310.78941182786315,0.1606425702811245
2017-12-03,54.0,194.79,240.87,384.0,4.429166666666666,320.7390804291661,17.441666666666666,0.0,0.9996304323796059,53.98004334849872,0.0,0.18419033000767462
2017-12-04,26.0,83.69,261.82,415.0,6.416666666666667,309.28258686787603,16.654166666666665,0.0,0.9743141096475709,25.332166850836845,53.98004334849872,0.1348314606741573
2017-12-05,49.0,307.64,230.56,404.0,6.345833333333334,307.3272363455348,17.366666666666664,0.0,0.9660630379425258,47.337088859183766,25.332166850836845,0.13613159387407825
2017-12-06,109.0,544.4,120.91,330.0,8.379166666666668,290.47282012185445,17.495833333333334,0.0,0.8496717861386172,92.61422468910926,47.337088859183766,0.10661928031985782
2017-12-07,207.0,730.3,88.95,215.0,11.274999999999999,302.5810240980056,17.404166666666665,0.1,0.9413775093792505,194.86514444150484,92.61422468910926,0.0814663951120163
2017-12-08,127.0,473.25,115.08,220.0,11.770833333333334,287.899273403595,16.679166666666664,0.0,0.8251375793785052,104.79247258107016,194.86514444150484,0.07830342577487764
2017-12-09,84.0,323.79,165.76,312.0,7.1875,299.4828948643186,16.691666666666666,0.0,0.9217688672739192,77.4285848510092,104.79247258107016,0.12213740458015267
2017-12-10,62.0,219.0,230.34,389.0,5.412499999999999,350.67979231223455,17.066666666666666,0.0,0.8797899769754951,54.5469785724807,77.4285848510092,0.15594541910331386
2017-12-11,5.0,9.15,218.87,406.0,6.9750000000000005,169.27680215455462,17.25,2.0999999999999996,0.0,0.0,54.5469785724807,0.12539184952978055
2017-12-12,4.0,2.4699999999999998,109.18,280.0,5.566666666666666,31.888017233877804,16.525000000000002,5.6000000000000005,0.34871622715087386,1.3948649086034954,0.0,0.15228426395939088
2017-12-13,0.0,0.0,134.99,263.0,6.25,322.697192469165,14.304166666666667,0.0,0.9999755866611607,0.0,1.3948649086034954,0.13793103448275862
2017-12-14,3.0,5.04,126.67,276.0,8.995833333333334,319.8265625021644,13.620833333333332,0.0,0.999070721605124,2.9972121648153722,0.0,0.10004168403501458
2017-12-15,11.0,27.46,127.57,292.0,12.470833333333333,312.08504346683003,13.025,0.0,0.9841591547858345,10.825750702644179,2.9972121648153722,0.07423445716053201
2017-12-16,56.0,190.95,100.72,228.0,15.141666666666666,296.2274112717459,12.683333333333332,0.0,0.89826225379396,50.30268621246176,10.825750702644179,0.061951471347444505
2017-12-17,110.0,354.38,95.58,195.0,16.995833333333334,289.74933641864186,13.75,0.0,0.8429457671913322,92.72403439104654,50.30268621246176,0.05556841861542024
2017-12-18,127.0,336.39,115.19,223.0,17.766666666666666,290.3459801510992,15.641666666666667,0.0,0.8485023550626992,107.7597990929628,92.72403439104654,0.05328596802841919
2017-12-19,34.0,130.19,168.33,291.0,11.195833333333335,301.9911455509377,14.75,0.0,0.9378545026821729,31.887053091193877,107.7597990929628,0.08199521694567816
2017-12-20,25.0,96.5,283.24,378.0,7.6125,316.12140343224337,15.283333333333333,0.0,0.9941971899153353,24.854929747883382,31.887053091193877,0.11611030478955006
2017-12-21,75.0,238.09,293.14,467.0,8.045833333333334,319.165697635054,16.175,0.0,0.998507137432054,74.88803530740405,24.854929747883382,0.1105481345002303
2017-12-22,89.0,276.44,157.72,370.0,14.916666666666666,294.3717943346336,16.375,0.0,0.883561072090037,78.63693541601329,74.88803530740405,0.06282722513089005
2017-12-23,100.0,383.73,117.72,253.0,13.995833333333332,287.8526231307195,15.708333333333334,0.0,0.8246773379450937,82.46773379450937,78.63693541601329,0.0666851903306474
2017-12-24,43.0,166.82,203.18,309.0,5.4125000000000005,339.19483064327545,15.570833333333333,0.0,0.9568237335051634,41.143420540722026,82.46773379450937,0.15594541910331383
2017-12-25,77.0,278.4,259.0,398.0,8.762500000000001,299.7410821659615,15.075000000000001,0.0,0.9235067429313553,71.11001920571435,41.143420540722026,0.1024327784891165
2017-12-26,29.0,99.6,224.42,372.0,9.75,288.87065448572207,14.4,0.0,0.8345962784961353,24.20329207638792,71.11001920571435,0.09302325581395349
2017-12-27,46.0,120.01,224.27,379.0,6.954166666666666,283.50300055714746,15.254166666666668,0.0,0.7794054308144596,35.85264981746514,24.20329207638792,0.12572027239392353
2017-12-28,118.0,359.75,249.17,398.0,7.883333333333333,325.13730065147513,14.979166666666666,0.0,0.998771384335705,117.85502335161318,35.85264981746514,0.11257035647279551
2017-12-29,90.0,293.29,227.28,399.0,8.1375,334.9854651174466,14.120833333333335,0.0,0.9755781367029871,87.80203230326885,117.85502335161318,0.10943912448700412
2017-12-30,39.0,157.58,273.56,421.0,6.691666666666666,314.30564313542845,14.137499999999998,0.0,0.990289461577774,38.621289001533185,87.80203230326885,0.13001083423618634
2017-12-31,32.0,120.5,306.17,451.0,6.808333333333334,322.2389204081477,12.925000000000002,0.0,0.9999994892091905,31.999983654694095,38.621289001533185,0.128068303094984
2018-09-01,3.0,12.82,45.19,132.0,5.137499999999999,161.06993051720792,28.3625,1.3,0.0,0.0,31.999983654694095,0.1629327902240326
2018-09-02,1.0,5.92,40.9,116.0,4.704166666666667,48.73322468291576,26.712500000000002,32.699999999999996,0.06215657345950446,0.06215657345950446,0.0,0.17531044558071585
2018-09-03,9.0,34.72,42.06,89.0,4.241666666666666,119.76614932777596,26.675,8.200000000000001,0.0,0.0,0.06215657345950446,0.1907790143084261
2018-09-04,19.0,80.24,55.72,118.0,4.816666666666667,296.6731437063207,26.708333333333332,9.0,0.9016538147136289,17.13142247955895,0.0,0.17191977077363896
2018-09-05,1.0,1.44,39.77,108.0,8.370833333333332,281.2531322943518,27.704166666666666,0.9000000000000001,0.7542089917321293,0.7542089917321293,17.13142247955895,0.10671409515340152
